PA	HS	Motion of PA relative to HS
lat	lon	rot	rot_rate	start_age	stop_age	s1start_age	s1stop_age	vxx	vyy	vzz	vxy	vxz	vyz	source
73.04	-48.6	5.27	1.0539999999999998	0.0	5.0	0.0	0.0	0.0007191411	0.0003950637999999999	0.0003467403000000001	0.0003100761999999999	0.00018684450000000004	0.000128271	
72.01	-52.51	9.8	0.9800000000000001	0.0	10.0	0.0	0.0	0.0006362515000000001	0.0003593107000000001	0.0003381747	0.0002556815	0.00015920589999999997	0.00010920790000000001	
74.32	-53.02	13.66	0.9106666666666666	0.0	15.0	0.0	0.0	0.000693179	0.00044868389999999994	0.0004984713999999999	0.00023002529999999985	7.006879999999993e-05	7.930107e-05	
73.05	-56.88	17.35	0.8675	0.0	20.0	0.0	0.0	0.0006937264999999999	0.00044924879999999997	0.000497359	0.00023102309999999978	6.839012999999997e-05	7.734119000000002e-05	
71.94	-59.43	20.77	0.8308	0.0	25.0	0.0	0.0	0.0006932704999999999	0.0004480254000000001	0.0004990383999999999	0.00022932650000000008	7.096958000000002e-05	8.019764000000002e-05	
70.79	-60.74	23.98	0.7993333333333333	0.0	30.0	0.0	0.0	0.0007003142999999999	0.0004510228999999999	0.0004992627	0.00023410689999999994	7.244813000000003e-05	8.071737999999994e-05	
69.6	-61.54	27.0	0.7714285714285715	0.0	35.0	0.0	0.0	0.0007018207000000002	0.0004501156999999998	0.0004986636	0.0002340579	7.174560999999999e-05	7.931710999999991e-05	
68.51	-61.91	29.89	0.74725	0.0	40.0	0.0	0.0	0.0007087704000000001	0.0004522477000000001	0.0004999084	0.00023777019999999998	7.481233999999997e-05	8.150283000000009e-05	
67.31	-62.01	32.59	0.7242222222222223	0.0	45.0	0.0	0.0	0.0007083752000000001	0.00045199139999999987	0.0004929749	0.00023781139999999996	7.696515e-05	8.095004999999998e-05	
64.49	-65.46	35.1	0.7020000000000001	0.0	50.0	0.0	0.0	0.0006473166999999999	0.00036579950000000005	0.0003355166	0.0002651531	0.0001664632	0.00011167040000000005	
61.2	-69.61	36.71	0.6674545454545455	0.0	55.0	0.0	0.0	0.000634505	0.00036094989999999993	0.0003382821	0.0002570326	0.000159068	0.00010844619999999999	
58.25	-72.38	38.49	0.6415000000000001	0.0	60.0	0.0	0.0	0.0006219489	0.00035562540000000007	0.00034157139999999996	0.0002486597	0.00015226699999999998	0.00010520609999999998	
55.5	-74.02	40.49	0.6229230769230769	0.0	65.0	0.0	0.0	0.0006142682	0.0003520942000000001	0.00033694320000000004	0.0002430521	0.00015299550000000002	0.00010579020000000003	
53.11	-75.19	42.58	0.6082857142857142	0.0	70.0	0.0	0.0	0.0006102494999999998	0.00034780829999999985	0.00034098320000000007	0.00023817599999999996	0.00014891510000000001	0.00010327599999999998	
50.95	-76.01	44.83	0.5977333333333333	0.0	75.0	0.0	0.0	0.0005965945999999998	0.0003449955	0.00033758979999999996	0.00023199249999999996	0.00014211219999999997	9.921430000000002e-05	
