PA	HS	Motion of PA relative to HS
lat	lon	rot	rot_rate	start_age	stop_age	s1start_age	s1stop_age	vxx	vyy	vzz	vxy	vxz	vyz	source
73.53	-107.5	1.15	1.15	0.0	1.0	0.0	0.0	0.0004148348999999999	0.0003752533999999998	0.00036124369999999994	0.00035079409999999996	-0.00010921959999999993	-0.00015004429999999983	
74.43	-96.5	2.25	1.125	0.0	2.0	0.0	0.0	0.0004174237000000002	0.0003932717	0.0003708851	0.00036099310000000013	-0.00011802929999999998	-0.00016419930000000007	
72.97	-101.5	3.41	1.1366666666666667	0.0	3.0	0.0	0.0	0.0004548143	0.00042876000000000004	0.0003673676	0.0003998638000000001	-0.00013904450000000001	-0.00018219659999999996	
70.65	-108.6	4.56	1.14	0.0	4.0	0.0	0.0	0.0003616494	0.0003674729000000001	0.0003873005	0.0003171098000000001	-9.997547999999998e-05	-0.00015914470000000003	
71.43	-104.6	5.52	1.1039999999999999	0.0	5.0	0.0	0.0	0.0003537093	0.00036207710000000007	0.00042326950000000005	0.0003112102	-9.624157999999999e-05	-0.0001666961	
71.21	-103.6	6.51	1.085	0.0	6.0	0.0	0.0	0.0003478028	0.0003651375000000001	0.00042611560000000017	0.0003092551	-9.541273000000001e-05	-0.00017002870000000004	
71.4	-101.33	7.44	1.062857142857143	0.0	7.0	0.0	0.0	0.00034049119999999996	0.00036337929999999993	0.00042552900000000007	0.00030424929999999987	-9.177532000000004e-05	-0.0001693471	
70.99	-103.15	8.35	1.04375	0.0	8.0	0.0	0.0	0.0003293263000000001	0.00036048060000000025	0.00046542410000000007	0.0002953151000000001	-8.493854000000004e-05	-0.00017636240000000003	
71.06	-101.64	9.3	1.0333333333333334	0.0	9.0	0.0	0.0	0.00031071149999999987	0.00035480030000000005	0.0004611156999999999	0.00028182989999999997	-7.342066e-05	-0.0001713263	
71.25	-98.7	10.24	1.024	0.0	10.0	0.0	0.0	0.0002852890000000001	0.00034847399999999993	0.0004560972	0.00026558159999999996	-6.285213000000001e-05	-0.00017106239999999996	
72.23	-97.84	11.42	1.038181818181818	0.0	11.0	0.0	0.0	0.0003802992	0.0003999283999999999	0.0005880224000000001	0.0003430056999999999	-0.0001401984	-0.0002276048	
72.07	-97.27	12.31	1.0258333333333334	0.0	12.0	0.0	0.0	0.00036459879999999994	0.0004041969999999998	0.0005888231	0.0003359471999999999	-0.00013176719999999993	-0.0002295395	
71.99	-96.32	13.09	1.0069230769230768	0.0	13.0	0.0	0.0	0.00033587170000000003	0.00040198329999999996	0.0006493422999999999	0.0003190669	-0.00011877419999999999	-0.00024258119999999997	
72.01	-93.67	13.92	0.9942857142857143	0.0	14.0	0.0	0.0	0.0002725083000000001	0.00037791000000000013	0.0006270557999999998	0.0002698359000000001	-7.261379999999994e-05	-0.00022548609999999996	
71.74	-93.53	14.72	0.9813333333333334	0.0	15.0	0.0	0.0	0.00023827459999999995	0.0003622335999999999	0.0006201851	0.00023795869999999986	-4.0998759999999995e-05	-0.00021470889999999993	
71.69	-91.61	15.51	0.969375	0.0	16.0	0.0	0.0	0.0002065388000000001	0.0003436506000000001	0.0006615482	0.00020327080000000005	-4.096792000000003e-06	-0.00021770360000000001	
71.88	-90.24	16.19	0.9523529411764706	0.0	17.0	0.0	0.0	0.00019007940000000006	0.00032886699999999994	0.0006499924999999999	0.0001818182	1.7579920000000016e-05	-0.00020825060000000004	
71.65	-89.25	16.92	0.9400000000000001	0.0	18.0	0.0	0.0	0.00018063210000000005	0.0003198408999999998	0.0007007247999999997	0.00016304370000000003	4.349941000000001e-05	-0.00021583049999999993	
71.48	-87.76	17.67	0.93	0.0	19.0	0.0	0.0	0.00017010269999999996	0.0003124273999999999	0.0006935673	0.00015006259999999998	5.735471999999999e-05	-0.00021387309999999998	
71.6	-85.69	18.36	0.9179999999999999	0.0	20.0	0.0	0.0	0.00016239199999999997	0.000307397	0.0006932708	0.000135564	7.316552999999999e-05	-0.00021521699999999997	
71.43	-85.34	19.04	0.9066666666666666	0.0	21.0	0.0	0.0	0.00015991400000000004	0.00030322760000000003	0.0007432957	0.00012404640000000005	9.306409000000002e-05	-0.00022389260000000005	
71.25	-84.33	19.79	0.8995454545454545	0.0	22.0	0.0	0.0	0.00015659860000000002	0.00028385780000000005	0.0007269593999999998	0.00010335580000000003	0.0001228089	-0.00020924559999999993	
71.32	-82.34	20.42	0.8878260869565218	0.0	23.0	0.0	0.0	0.00015443089999999995	0.0003040023	0.0008013730999999998	9.897497999999998e-05	0.00012968169999999995	-0.0002458654	
71.05	-81.57	21.07	0.8779166666666667	0.0	24.0	0.0	0.0	0.00014859229999999998	0.0002998626000000001	0.0007971257000000002	8.977964000000001e-05	0.00013728080000000002	-0.0002486031	
71.1	-79.83	21.73	0.8692	0.0	25.0	0.0	0.0	0.00015380439999999995	0.0002812789	0.0007774768000000001	7.375828999999999e-05	0.0001689648	-0.00022872000000000002	
70.83	-79.36	22.34	0.8592307692307692	0.0	26.0	0.0	0.0	0.00015188250000000006	0.00030091900000000013	0.0008559872000000001	6.850245000000002e-05	0.00017651770000000005	-0.0002669262000000001	
70.85	-77.88	23.02	0.8525925925925926	0.0	27.0	0.0	0.0	0.0001506984	0.0002975166999999999	0.0008487545	5.666262000000001e-05	0.00018851619999999997	-0.0002689346999999999	
70.59	-77.08	23.64	0.8442857142857143	0.0	28.0	0.0	0.0	0.00014954889999999998	0.000300084	0.0008415184999999999	4.9003770000000005e-05	0.0001953207	-0.0002728146	
