PA	HS	Motion of PA relative to HS
lat	lon	rot	rot_rate	start_age	stop_age	s1start_age	s1stop_age	vxx	vyy	vzz	vxy	vxz	vyz	source
73.25	-98.5	1.17	1.17	0.0	1.0	0.0	0.0	0.0005359672	0.00037850570000000014	0.0003653163	0.00038365860000000003	-0.0001304344	-0.00015934069999999997	
73.17	-97.5	2.3	1.15	0.0	2.0	0.0	0.0	0.0005731537999999999	0.0004061154999999997	0.0003675661	0.0004185589999999997	-0.0001493772	-0.00017482649999999992	
72.11	-100.5	3.42	1.14	0.0	3.0	0.0	0.0	0.0005373462000000002	0.0003937093	0.00037815969999999995	0.0003954888	-0.0001435775	-0.00017643729999999996	
70.39	-105.6	4.55	1.1375	0.0	4.0	0.0	0.0	0.0005136207000000002	0.00038352659999999996	0.0004157841999999999	0.00037517670000000004	-0.00012075459999999996	-0.00016933579999999995	
70.97	-102.6	5.55	1.1099999999999999	0.0	5.0	0.0	0.0	0.00044868079999999997	0.00035608070000000023	0.00041937410000000006	0.0003295872	-0.00011026250000000002	-0.00017100660000000004	
70.96	-101.6	6.54	1.09	0.0	6.0	0.0	0.0	0.0004394473	0.0003538664000000002	0.00043371570000000007	0.00032320750000000006	-0.00010401170000000003	-0.0001722675	
70.94	-100.6	7.5	1.0714285714285714	0.0	7.0	0.0	0.0	0.00042841510000000017	0.00035174610000000015	0.00044345659999999994	0.00031613680000000007	-9.986591000000003e-05	-0.0001746401	
70.95	-99.5	8.43	1.05375	0.0	8.0	0.0	0.0	0.000418347	0.00035061599999999994	0.00045136480000000005	0.0003099976	-9.444542e-05	-0.00017585400000000005	
70.9	-98.61	9.33	1.0366666666666666	0.0	9.0	0.0	0.0	0.00040335259999999993	0.0003489766	0.0004783556	0.0002998179999999999	-8.453473000000002e-05	-0.0001810771	
70.88	-97.61	10.21	1.0210000000000001	0.0	10.0	0.0	0.0	0.0003835814	0.00034369339999999987	0.0004907684	0.0002858746	-7.510887e-05	-0.00018301200000000008	
71.49	-99.74	11.54	1.049090909090909	0.0	11.0	0.0	0.0	0.0004677589000000002	0.00038328420000000024	0.0005955545999999999	0.0003456890000000002	-0.00014808239999999993	-0.00023054410000000004	
71.54	-98.18	12.38	1.0316666666666667	0.0	12.0	0.0	0.0	0.00046314270000000007	0.0003860863000000002	0.0006154019	0.00034422020000000013	-0.00014833799999999997	-0.00023813300000000002	
71.57	-96.65	13.2	1.0153846153846153	0.0	13.0	0.0	0.0	0.0004495716999999999	0.00038515969999999996	0.000634347	0.0003389137	-0.0001428229	-0.00024405700000000003	
71.58	-95.14	14.0	1.0	0.0	14.0	0.0	0.0	0.00042471980000000016	0.00038208450000000026	0.0006513992	0.0003242125000000002	-0.0001345774	-0.0002492509	
71.58	-93.64	14.78	0.9853333333333333	0.0	15.0	0.0	0.0	0.0003879097999999999	0.0003754583999999999	0.0006705572999999999	0.00030293149999999994	-0.00011617449999999997	-0.0002532661	
71.56	-92.21	15.54	0.97125	0.0	16.0	0.0	0.0	0.00034440229999999994	0.0003656471	0.0006919827999999997	0.0002712779	-8.488457999999995e-05	-0.00025297189999999993	
71.53	-90.79	16.29	0.958235294117647	0.0	17.0	0.0	0.0	0.00030506579999999993	0.0003529309999999999	0.0007054707	0.00023819439999999995	-5.030330999999998e-05	-0.00024953789999999996	
71.48	-89.45	17.02	0.9455555555555555	0.0	18.0	0.0	0.0	0.0002714428000000001	0.00033549719999999983	0.0007190292	0.00020663269999999996	-1.5772439999999998e-05	-0.0002461955	
71.43	-88.11	17.74	0.9336842105263157	0.0	19.0	0.0	0.0	0.0002544753	0.000326921	0.0007273316	0.00018576099999999997	1.2977780000000012e-05	-0.00024207370000000003	
71.36	-86.84	18.45	0.9225	0.0	20.0	0.0	0.0	0.0002395282999999999	0.00031773649999999995	0.0007375725000000001	0.00016566459999999998	3.664010999999998e-05	-0.00024112240000000003	
71.28	-85.61	19.14	0.9114285714285715	0.0	21.0	0.0	0.0	0.00022731489999999995	0.0003102371000000002	0.0007615195000000002	0.00014946830000000003	5.832204000000001e-05	-0.00024634060000000004	
71.2	-84.39	19.82	0.9009090909090909	0.0	22.0	0.0	0.0	0.00021847549999999994	0.0003060844	0.0007714349	0.0001343896	7.663909e-05	-0.0002494768999999999	
71.1	-83.25	20.49	0.8908695652173912	0.0	23.0	0.0	0.0	0.00021525149999999994	0.00030370530000000014	0.0007912636000000004	0.0001228125	9.668852000000003e-05	-0.00025270920000000006	
71.0	-82.11	21.15	0.88125	0.0	24.0	0.0	0.0	0.00022255939999999997	0.0002940554999999999	0.0007936055000000001	0.00010818540000000001	0.00013866989999999996	-0.0002383037	
70.89	-81.04	21.79	0.8715999999999999	0.0	25.0	0.0	0.0	0.00020829820000000006	0.0003025286999999999	0.0008330842	9.866311000000001e-05	0.00013221679999999997	-0.0002674519	
70.77	-79.99	22.43	0.8626923076923076	0.0	26.0	0.0	0.0	0.0002048386000000001	0.0002991901	0.0008488992	8.572226e-05	0.00014891610000000003	-0.0002727614	
70.65	-78.98	23.06	0.854074074074074	0.0	27.0	0.0	0.0	0.00021583899999999987	0.00029426759999999995	0.0008537570000000001	7.401118999999997e-05	0.00018488929999999998	-0.0002645864	
70.52	-78.02	23.67	0.8453571428571429	0.0	28.0	0.0	0.0	0.00020406109999999996	0.0002986456000000001	0.0008869579000000003	6.236478e-05	0.00018452420000000005	-0.00028799620000000007	
