PA	HS	Motion of PA relative to HS
lat	lon	rot	rot_rate	start_age	stop_age	s1start_age	s1stop_age	vxx	vyy	vzz	vxy	vxz	vyz	source
69.92	-66.65	23.3	0.8321428571428572	0.0	28.0	0.0	0.0	0.01051250327885287	0.00344933730302996	0.003061238731906898	0.004521440162587045	-0.0028922757910278003	-0.0026875271042646302	
69.76	-65.96	23.9	0.8241379310344827	0.0	29.0	0.0	0.0	0.011405366958779407	0.0036323731020763534	0.003337794113826016	0.0049332845916975464	-0.003188526663330451	-0.0028663634615040444	
69.74	-68.6	24.63	0.821	0.0	30.0	0.0	0.0	0.0018250208179056973	0.0008100490001508562	0.0009946992408426426	0.0004622273844871546	-4.326311625088049e-05	-0.0006413892834332541	
69.46	-65.95	25.13	0.8106451612903226	0.0	31.0	0.0	0.0	0.01036005388339824	0.003266056502498541	0.003013352840471331	0.004483030682306256	-0.0029130384630999184	-0.0026141373904411368	
69.12	-65.44	25.74	0.804375	0.0	32.0	0.0	0.0	0.012051934613787327	0.0037096338762092275	0.003470926047223446	0.005225248508153091	-0.0034384771648779916	-0.0029975737133224683	
69.09	-65.37	26.33	0.7978787878787879	0.0	33.0	0.0	0.0	0.010289493602362091	0.0031917157682844733	0.0029909425165068407	0.0044103126842049475	-0.002818748713584045	-0.0025837137923599546	
68.95	-65.26	26.85	0.7897058823529413	0.0	34.0	0.0	0.0	0.009892443262890618	0.002943478834125751	0.002818387705955206	0.004214422609149205	-0.0026858388775896727	-0.002394041181329443	
68.64	-64.86	27.45	0.7842857142857143	0.0	35.0	0.0	0.0	0.011110633011935005	0.003293698416483378	0.0031730133619708063	0.0047790422481724625	-0.0031188021107698494	-0.00269610095493581	
68.52	-64.27	28.01	0.7780555555555556	0.0	36.0	0.0	0.0	0.010871264797404552	0.003238911063093574	0.0031675443899617317	0.004611692446047429	-0.0028802287554525663	-0.002655147015631473	
68.45	-64.6	28.54	0.7713513513513514	0.0	37.0	0.0	0.0	0.007992146446172226	0.0023528564219951627	0.0023527717472215624	0.0033865978111535045	-0.0021444476113712013	-0.001941600118913378	
68.12	-63.99	29.12	0.7663157894736843	0.0	38.0	0.0	0.0	0.010268465258454576	0.0029830923321839346	0.0029531812229481283	0.004397091211699045	-0.0028240657224873115	-0.0024614966866988806	
68.06	-63.78	29.69	0.7612820512820513	0.0	39.0	0.0	0.0	0.008295844399975608	0.0024500200921163907	0.0024318234363187724	0.003544749325397422	-0.0022180031069854865	-0.0020281165910874953	
67.91	-63.55	30.18	0.7545	0.0	40.0	0.0	0.0	0.007388430262684937	0.002190877948639802	0.0022052441165336693	0.003173556799046599	-0.001974830408865517	-0.001816018320705681	
67.77	-63.4	30.68	0.7482926829268293	0.0	41.0	0.0	0.0	0.0061621407498017745	0.0018251686275897363	0.0018591887379795927	0.0026574398939324473	-0.0016139059297192598	-0.0015007207522130298	
67.61	-62.74	31.22	0.7433333333333333	0.0	42.0	0.0	0.0	0.006361197480661163	0.0019284208539730847	0.0019901110245545625	0.002745673726341938	-0.0015760169184500412	-0.0015802724450234313	
67.4	-63.15	31.76	0.7386046511627907	0.0	43.0	0.0	0.0	0.004066987176516436	0.0012247072170991791	0.0012619122695246413	0.001758236084259723	-0.0010252641000150118	-0.0010079355687415638	
67.22	-62.76	32.23	0.7324999999999999	0.0	44.0	0.0	0.0	0.00401568918317186	0.0012139738737104704	0.0013001789648798192	0.001755291762764295	-0.001000785803308586	-0.0009958220721485995	
67.07	-62.18	32.76	0.728	0.0	45.0	0.0	0.0	0.0036372014861328532	0.0011625004576341677	0.0012310386002512212	0.0015638751977985702	-0.0008588894213108889	-0.0009662591178586254	
66.96	-62.19	33.26	0.7230434782608696	0.0	46.0	0.0	0.0	0.0013964719429491116	0.0005013124474062025	0.0005540784974961979	0.0006562635768300048	-0.0004016496751935434	-0.00043349735739857387	
66.79	-61.87	33.72	0.7174468085106382	0.0	47.0	0.0	0.0	0.0010411701270658393	0.0004413712471266353	0.00045908932915982525	0.0005355000386026171	-0.0003194349299235361	-0.00037156723208950864	
65.32	-63.57	34.62	0.72125	0.0	48.0	0.0	0.0	0.0009756145724855483	0.0007373594928308996	0.0004116318640966931	0.0004307550649962252	0.0002890624528349661	0.0003231534559807456	
64.77	-64.47	34.96	0.713469387755102	0.0	49.0	0.0	0.0	0.0015747296626540926	0.0017357334636073	0.001083813364185104	0.0006903973177658783	0.0007522061930729893	2.2663237151922276e-05	
64.13	-65.57	35.2	0.7040000000000001	0.0	50.0	0.0	0.0	0.002099407086735067	0.002471279751516734	0.0009439707938829076	0.0007517308591521255	0.0011119411950502995	4.98318976641936e-05	
63.58	-66.59	35.46	0.6952941176470588	0.0	51.0	0.0	0.0	0.0034398626507679596	0.003782352344972551	0.0007157937742078462	0.001085386967566764	0.0012375549775392018	0.00040846198992404724	
63.07	-67.5	35.73	0.6871153846153846	0.0	52.0	0.0	0.0	0.002678959865920256	0.002872286531221427	0.0003521875879805165	0.0004640944808747403	0.00030611862407587716	0.0004202113467080076	
62.4	-68.34	36.06	0.6803773584905661	0.0	53.0	0.0	0.0	0.0024880738264588917	0.002983126536497127	0.0004007508339862704	0.0012512807623799261	0.0002302587233169447	0.0005903354793143626	
61.9	-68.91	36.43	0.6746296296296296	0.0	54.0	0.0	0.0	0.00171647204635136	0.0013938008202148597	0.0006351911076978731	0.0002516133258746854	8.470702849074356e-05	0.0005260545916074969	
61.29	-69.5	36.79	0.6689090909090909	0.0	55.0	0.0	0.0	0.002434328237078542	0.0017462388347789736	0.00110056657015371	0.0006245033599631313	0.00020951356746269796	0.0009048268916717544	
60.77	-70.05	37.12	0.6628571428571428	0.0	56.0	0.0	0.0	0.0034738212268401554	0.0022150979312934907	0.002023655234748573	0.0015227581763939378	0.00040847059708289167	0.0013195419284619842	
60.18	-70.64	37.47	0.6573684210526316	0.0	57.0	0.0	0.0	0.0057315497667344	0.006575281630277567	0.0033999327414612757	0.00024266096962387225	0.001808777275564355	-4.745393416110059e-05	
59.67	-71.06	37.9	0.653448275862069	0.0	58.0	0.0	0.0	0.005897571403118306	0.0037591001354981696	0.0036282983913459967	0.003501470492276044	0.0016294876013556476	0.0017797247081999712	
59.22	-71.64	38.22	0.6477966101694915	0.0	59.0	0.0	0.0	0.007589556167303722	0.005402616906532268	0.0039154813536526915	0.004300236503215477	0.0028340250025918946	0.0018980136091377047	
58.66	-72.19	38.58	0.643	0.0	60.0	0.0	0.0	0.00896171670169228	0.006199488864243077	0.004609235830747679	0.005187025633030377	0.0034176371455230383	0.0021380549118927466	
58.13	-72.52	38.96	0.6386885245901639	0.0	61.0	0.0	0.0	0.010274991869191322	0.00692110250814306	0.005454672790955967	0.005997970257969322	0.004009390227889285	0.0023050594567306116	
57.73	-73.03	39.34	0.6345161290322581	0.0	62.0	0.0	0.0	0.01190213919375056	0.00805909357131252	0.006313408189460769	0.007235116561879453	0.004618637704792542	0.0025641580537132326	
57.2	-73.42	39.75	0.6309523809523809	0.0	63.0	0.0	0.0	0.013524923214177344	0.008894343643909328	0.0073872567950845226	0.008225307645983813	0.005290493422892434	0.002742920327998974	
56.69	-73.59	40.14	0.6271875	0.0	64.0	0.0	0.0	0.01465282965085542	0.009406835966176193	0.008024414115845677	0.008871398067522164	0.005772170656645498	0.0028604750238726633	
56.29	-73.88	40.52	0.6233846153846154	0.0	65.0	0.0	0.0	0.01575266620367311	0.010100716888248045	0.008851197051891115	0.009631131482690283	0.006227090937414053	0.0030619998791083436	
55.83	-74.13	40.91	0.6198484848484848	0.0	66.0	0.0	0.0	0.017045129622795814	0.010789244216818348	0.009431623239003456	0.01038577302435816	0.006725494468785948	0.0031850313911423456	
55.42	-74.64	41.34	0.6170149253731344	0.0	67.0	0.0	0.0	0.018821890836193695	0.012042888090599111	0.010268212581806917	0.01167370736930524	0.0072921347455273495	0.0034063736789137307	
55.03	-74.94	41.73	0.6136764705882353	0.0	68.0	0.0	0.0	0.020198972936333857	0.012284781422053944	0.011089168858472491	0.012288790011995503	0.007822147810692376	0.003505481130885858	
54.57	-75.27	42.14	0.6107246376811595	0.0	69.0	0.0	0.0	0.021350836431200965	0.012920036938065841	0.011739675188221914	0.012990152147012417	0.00824724096466626	0.0036457585925500483	
54.13	-75.32	42.56	0.608	0.0	70.0	0.0	0.0	0.02225710101572745	0.013569587110153242	0.012382724191413601	0.01364550880948075	0.008660653190769967	0.003784297524754835	
53.68	-75.67	42.97	0.6052112676056338	0.0	71.0	0.0	0.0	0.02334753485081251	0.014145917662992993	0.01279030801808087	0.014282768543301894	0.008901936955007473	0.0037842621555991694	
53.35	-75.76	43.36	0.6022222222222222	0.0	72.0	0.0	0.0	0.024808720525966173	0.01438053371060099	0.013949247791352594	0.014916293425680878	0.009708330071708456	0.00399134148129995	
52.93	-76.0	43.79	0.5998630136986302	0.0	73.0	0.0	0.0	0.025869769998630054	0.0151954917783261	0.014479497538747358	0.015697452392593632	0.009938898168002988	0.004018399216830697	
52.51	-76.31	44.27	0.5982432432432433	0.0	74.0	0.0	0.0	0.0279282318444185	0.015818493692490977	0.015515612712068387	0.016652519624211493	0.010799401602484705	0.004270699906840509	
52.2	-76.58	44.66	0.5954666666666666	0.0	75.0	0.0	0.0	0.029122536918655573	0.016429890419817895	0.016065942600143157	0.017332400310506774	0.011081451803948318	0.00423390728501066	
51.83	-76.46	45.07	0.5930263157894737	0.0	76.0	0.0	0.0	0.030495756627650025	0.01701949894500334	0.01704636275300658	0.018114715324519762	0.011846668621227437	0.004560841354078691	
51.43	-76.72	45.51	0.591038961038961	0.0	77.0	0.0	0.0	0.031721560838910784	0.017385761115912796	0.01766349519527234	0.01867686019485061	0.012243971189484289	0.004536316740462211	
51.11	-76.89	46.01	0.5898717948717949	0.0	78.0	0.0	0.0	0.03339453613022665	0.018332396443318598	0.018517060285181113	0.019670831544107908	0.012834549103314866	0.004686175807062436	
50.83	-77.04	46.46	0.5881012658227848	0.0	79.0	0.0	0.0	0.03557597879171282	0.019317821091818677	0.019665014453833653	0.02085733447790125	0.013813088709131904	0.004942575226169297	
50.47	-76.93	46.89	0.586125	0.0	80.0	0.0	0.0	0.03665095528401725	0.019963081054295215	0.020316233726860082	0.021572475445943696	0.014070125646154298	0.004970599297203546	
